Well name,Stage,Interval top MD [m],Interval Base MD [m],Break Down Pressure [Kpa],ISIP,Total fluid pumped [m^3],Prop in formation [tonne],Avg pressure [Kpa],Inject rate avg [m^3/min],Proppant type 1 Format: [ Local sand 50/140 ],Proppant type 2 [ Local sand 40/70 ],Proppant type 3 [ Local sand 40/70 ],# of Clusters,TVT Ranges
Daniel_W_G,4,"5,254.33","5,356.17","54,910","23,420",376.13,61.03,"53,090",4.75,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,5,"5,151.79","5,254.33","52,770","23,420",492.54,61.01,"46,670",4.96,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,6,"5,050.54","5,151.79","45,720","23,420",666.04,61.02,"41,290",4.72,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,7,"4,950.21","5,050.54","46,580","23,420",676.06,36,"43,810",5.41,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,8,"4,847.64","4,950.21","47,120","23,420",395.38,61.01,"54,140",5.28,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,9,"4,745.18","4,847.64","45,230","23,420",386.53,61,"54,160",6.3,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,10,"4,644.78","4,745.18","53,820","23,420",575.42,36.06,"39,590",5.17,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,11,"4,543.24","4,644.78","48,380","23,420",848.51,51.04,"39,700",4.84,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,12,"4,441.25","4,543.24","42,520","23,420",330.26,61.04,"52,650",6.62,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,13,"4,338.62","4,441.25","49,560","23,420",325.38,61.02,"53,210",6.85,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,14,"4,236.60","4,338.62","47,390","23,420",350.42,61.03,"53,360",7.11,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,15,"4,134.11","4,236.60","50,950","23,420",341.45,61.04,"54,540",7.46,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,16,"4,032.28","4,134.11","44,020","23,420",315.96,61.02,"54,230",7.56,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,17,"3,930.81","4,032.28","50,280","23,420",301.08,61,"54,920",7.77,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,18,"3,829.66","3,930.81","40,850","23,420",294.01,61.02,"54,740",7.45,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,19,"3,729.56","3,829.66","49,850","23,420",289.66,61.02,"54,430",7.72,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,20,"3,642.62","3,729.56","51,460","23,420",291.35,61.02,"53,900",8.11,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,21,"3,556.40","3,642.62","49,950","23,420",293.32,61.05,"54,160",7.97,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,22,"3,454.85","3,556.40","48,630","23,420",313.7,61.01,"54,700",8.15,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,23,"3,366.90","3,454.85","47,240","23,420",301.95,61.05,"53,550",8.11,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,24,"3,279.73","3,366.90","46,520","23,420",286.39,61.16,"52,210",8.23,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,25,"3,191.66","3,279.73","49,960","23,420",306.02,61.1,"52,420",8.85,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,26,"3,103.98","3,191.66","49,970","23,420",301.22,61.03,"51,520",8.61,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,27,"3,016.68","3,103.98","49,710","23,420",316.04,61.04,"52,980",8.77,50/140, 40/70, 30/50,1, SKIPPED
Daniel_W_G,28,"2,904.47","3,016.68","47,750","23,420",312.21,61.02,"51,840",8.66,50/140, 40/70, 30/50,1, SKIPPED
Tiffany_E_,1,"5,602.07","5,607.83",0,"25,780",8.14,0,"44,876",1.59,Local Sand 50/140 , Local Sand 40/70,,1,0.01
Tiffany_E_,2,"5,590.79","5,591.84","49,430","25,780",381.01,50,"49,802",3.88,Local Sand 50/140 , Local Sand 40/70,,1,0.001
Tiffany_E_,3,"5,529.86","5,530.91","61,280","25,780",354.92,50,"52,811",3.05,Local Sand 50/140 , Local Sand 40/70,,1,0.005
Tiffany_E_,4,"5,480.24","5,481.29","50,460","25,780",384.2,50,"50,262",4.32,Local Sand 50/140 , Local Sand 40/70,,1,0.021
Tiffany_E_,5,"5,418.77","5,419.82","52,360","25,780",355.09,50.2,"49,366",4.6,Local Sand 50/140 , Local Sand 40/70,,1,0
